m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,data_type_ind,filing_type,qtr_nbr,zacks_sector_code,zacks_x_ind_code,zacks_metrics_ind_code,fye_month,comp_cik,per_len,sic_code,filing_date,last_changed_date,state_incorp_name,bus_address_line_1,bus_city,bus_state_name,bus_post_code,bus_phone_nbr,bus_fax_nbr,mail_address_line_1,mail_city,mail_state_name,mail_post_code,country_name,country_code,home_exchange_name,emp_cnt,emp_pt_cnt,emp_ft_cnt,emp_other_cnt,comm_share_holder,auditor,auditor_opinion,comp_url,email_addr,nbr_shares_out,shares_out_date,officer_name_1,officer_title_1,officer_name_2,officer_title_2,officer_name_3,officer_title_3,officer_name_4,officer_title_4,officer_name_5,officer_title_5,rpt_0_date,tot_revnu,cost_good_sold,gross_profit,tot_deprec_amort,int_exp_oper,int_invst_income_oper,res_dev_exp,in_proc_res_dev_exp_aggr,tot_sell_gen_admin_exp,rental_exp_ind_broker,pension_post_retire_exp,other_oper_income_exp,tot_oper_exp,oper_income,non_oper_int_exp,int_cap,asset_wdown_impair_aggr,restruct_charge,merger_acq_income_aggr,rental_income,spcl_unusual_charge,impair_goodwill,litig_aggr,gain_loss_sale_asset_aggr,gain_loss_sale_invst_aggr,stock_div_subsid,income_loss_equity_invst_other,pre_tax_minority_int,int_invst_income,other_non_oper_income_exp,tot_non_oper_income_exp,pre_tax_income,tot_provsn_income_tax,income_aft_tax,minority_int,equity_earn_subsid,invst_gain_loss_other,other_income,income_cont_oper,income_discont_oper,income_bef_exord_acct_change,exord_income_loss,cumul_eff_acct_change,consol_net_income_loss,non_ctl_int,net_income_parent_comp,pref_stock_div_other_adj,net_income_loss_share_holder,eps_basic_cont_oper,eps_basic_discont_oper,eps_basic_acct_change,eps_basic_extra,eps_basic_consol,eps_basic_parent_comp,basic_net_eps,eps_diluted_cont_oper,eps_diluted_discont_oper,eps_diluted_acct_change,eps_diluted_extra,eps_diluted_consol,eps_diluted_parent_comp,diluted_net_eps,dilution_factor,avg_d_shares,avg_b_shares,norm_pre_tax_income,norm_aft_tax_income,ebitda,ebit,rpt_1_date,cash_sterm_invst,note_loan_rcv,rcv_est_doubt,rcv_tot,invty,prepaid_expense,def_charge_curr,def_tax_asset_curr,asset_discont_oper_curr,other_curr_asset,tot_curr_asset,gross_prop_plant_equip,tot_accum_deprec,net_prop_plant_equip,net_real_estate_misc_prop,cap_software,lterm_invst,adv_dep,lterm_rcv,invty_lterm,goodwill_intang_asset_tot,def_charge_non_curr,def_tax_asset_lterm,asset_discont_oper_lterm,pension_post_retire_asset,other_lterm_asset,tot_lterm_asset,tot_asset,note_pay,acct_pay,div_pay,other_pay,accrued_exp,other_accrued_exp,curr_portion_debt,curr_portion_cap_lease,curr_portion_tax_pay,defer_revnu_curr,defer_tax_liab_curr,liab_discont_oper_curr,other_curr_liab,tot_curr_liab,tot_lterm_debt,defer_revnu_non_curr,pension_post_retire_liab,defer_tax_liab_lterm,mand_redeem_pref_sec_subsid,pref_stock_liab,min_int,liab_disc_oper_lterm,other_non_curr_liab,tot_lterm_liab,tot_liab,tot_pref_stock,comm_stock_net,addtl_paid_in_cap,retain_earn_accum_deficit,equity_equiv,treas_stock,compr_income,def_compsn,other_share_holder_equity,tot_comm_equity,tot_share_holder_equity,tot_liab_share_holder_equity,comm_shares_out,pref_stock_shares_out,tang_stock_holder_equity,rpt_2_date,net_income_loss,tot_deprec_amort_cash_flow,other_non_cash_item,tot_non_cash_item,change_acct_rcv,change_invty,change_acct_pay,change_acct_pay_accrued_liab,change_income_tax,change_asset_liab,tot_change_asset_liab,oper_activity_other,cash_flow_oper_activity,net_change_prop_plant_equip,net_change_intang_asset,net_acq_divst,net_change_sterm_invst,net_change_lterm_invst,net_change_invst_tot,invst_activity_other,cash_flow_invst_activity,net_lterm_debt,net_curr_debt,debt_issue_retire_net_tot,net_comm_equity_issued_repurch,net_pref_equity_issued_repurch,net_tot_equity_issued_repurch,tot_comm_pref_stock_div_paid,fin_activity_other,cash_flow_fin_activity,fgn_exchange_rate_adj,disc_oper_misc_cash_flow_adj,incr_decr_cash,beg_cash,end_cash,stock_based_compsn,comm_stock_div_paid,pref_stock_div_paid,tot_deprec_amort_qd,stock_based_compsn_qd,cash_flow_oper_activity_qd,net_change_prop_plant_equip_qd,comm_stock_div_paid_qd,pref_stock_div_paid_qd,tot_comm_pref_stock_div_qd,wavg_shares_out,wavg_shares_out_diluted,eps_basic_net,eps_diluted_net
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2011-06-30,Q,,2011,2,2011,2,F,10-Q,201102,13,204,7,12,0000019617,3,6021,2011-08-05,2011-08-05,DE,"270 PARK AVE, 38TH FL",NEW YORK,NY,10017,212-270-6000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,,,,,,,,http://www.jpmorganchase.com,jpmcinvestorrelations@jpmchase.com,3899050000,2011-07-31,,,,,,,,,,,2012-08-09,30575.0,3796.0,26779.0,212.0,,,,,18440.0,,,,22448.0,8127.0,,,,,,,,,,,,,,,,,,8127.0,2696.0,5431.0,,,,,5431.0,,5431.0,,,5431.0,,5431.0,364.0,5067.0,1.372,,,,1.372,1.372,1.28,1.3635,,,,1.3635,1.3635,1.27,-8.3359,3983.2,3958.4,8127.0,5431.0,,,2011-08-05,872430.0,741508.0,,,,,,,,,1613938.0,,,13679.0,,,446234.0,,,,64804.0,,,,,108109.0,632826.0,2246764.0,305284.0,1233175.0,,,,,,,,,,,148533.0,1686992.0,309436.0,,,,,,67457.0,,,376893.0,2063885.0,7800.0,4105.0,95061.0,82612.0,,8284.0,1638.0,,-53.0,175079.0,182879.0,2246764.0,3910.196,0.78,118075.0,2012-08-09,10986.0,2552.0,4276.0,6828.0,-9344.0,34934.0,,12993.0,,-4360.0,34223.0,6688.0,58725.0,,,-14.0,-138998.0,-423.0,-139421.0,-6372.0,-145807.0,-5277.0,-9830.0,-15107.0,-3575.0,,-3575.0,-1565.0,109572.0,89325.0,656.0,,2899.0,27567.0,30466.0,1557.0,-1565.0,,1278.0,727.0,64704.0,,-1319.0,,-1319.0,3958.4,3983.2,1.28,1.27
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2011-09-30,Q,,2011,3,2011,3,F,10-Q,201103,13,204,7,12,0000019617,3,6021,2011-11-04,2011-11-04,DE,"270 PARK AVE, 38TH FL",NEW YORK,NY,10017,212-270-6000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,,,,,,,,http://www.jpmorganchase.com,jpmcinvestorrelations@jpmchase.com,3799766000,2011-10-31,,,,,,,,,,,2012-11-08,27106.0,3343.0,23763.0,212.0,,,,,17733.0,,,,21288.0,5818.0,,,,,,,,,,,,,,,,,,5818.0,1556.0,4262.0,,,,,4262.0,,4262.0,,,4262.0,,4262.0,326.0,3936.0,1.1043,,,,1.1043,1.1043,1.02,1.1007,,,,1.1007,1.1007,1.02,13.6438,3872.2,3859.6,5818.0,4262.0,,,2011-11-04,895216.0,740583.0,,,,,,,,,1635799.0,,,13812.0,,,470910.0,,,,59409.0,,,,,109310.0,653441.0,2289240.0,289658.0,1292477.0,,,,,,,,,,,155841.0,1737976.0,303006.0,,,,,,65971.0,,,368977.0,2106953.0,7800.0,4105.0,95078.0,85726.0,,12333.0,1964.0,,-53.0,174487.0,182287.0,2289240.0,3798.881,0.78,122878.0,2012-11-08,15248.0,3817.0,5456.0,9273.0,-15.0,8197.0,,32386.0,,-3772.0,36796.0,5201.0,66518.0,,,37.0,-132364.0,-18812.0,-151176.0,-18528.0,-169667.0,-11566.0,-24249.0,-35815.0,-8000.0,,-8000.0,-2626.0,178806.0,132365.0,-17.0,,29199.0,27567.0,56766.0,2095.0,-2626.0,,1265.0,538.0,7793.0,,-1061.0,,-1061.0,3859.6,3872.2,1.02,1.02
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2011-12-31,Q,,2011,4,2011,4,F,10-Q,201104,13,204,7,12,0000019617,3,6021,2012-02-29,2012-02-29,DE,"270 PARK AVE, 38TH FL",NEW YORK,NY,10017,212-270-6000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,260157,,260157,,223070,PricewaterhouseCoopers LLP,Fair,http://www.jpmorganchase.com,jpmcinvestorrelations@jpmchase.com,3817360000,2012-01-31,James Dimon,"Chairman, C.E.O.and Director",Douglas L. Braunstein,Exec.V.P.and C.F.O.,Frank J. Bisignano,Chief Administrative Officer,Michael J. Cavanagh,C.E.O.of Treas.& Sec.Serv.,Ina R. Drew,Chief Investment Officer,2014-02-20,24394.0,2923.0,21471.0,207.0,,,,,16517.0,,,,19647.0,4747.0,,,,,,,,,,,,,,,,,,4747.0,1019.0,3728.0,,,,,3728.0,,3728.0,,,3728.0,,3728.0,299.0,3429.0,0.9937,,,,0.9937,0.9937,0.9,0.9924,,,,0.9924,0.9924,0.9,-12.4124,3811.7,3801.9,4747.0,3728.0,,,2013-02-28,824158.0,757589.0,,,,,,,,,1581747.0,,,14041.0,,,507255.0,,,,58618.0,,,,,104131.0,684045.0,2265792.0,265163.0,1330701.0,,,,,,,,,,,141695.0,1737559.0,278683.0,,,,,,65977.0,,,344660.0,2082219.0,7800.0,4105.0,95602.0,88315.0,,13155.0,944.0,,-38.0,175773.0,183573.0,2265792.0,3772.691,0.78,124955.0,2014-02-20,18976.0,5105.0,10349.0,15454.0,10186.0,36443.0,,35203.0,,-26487.0,55345.0,6157.0,95932.0,,,102.0,-76082.0,-46822.0,-122904.0,-47950.0,-170752.0,-27234.0,-55886.0,-83120.0,-8863.0,,-8863.0,-3895.0,203584.0,107706.0,-851.0,,32035.0,27567.0,59602.0,2675.0,-3895.0,,1288.0,580.0,29414.0,,-1269.0,,-1269.0,3900.4,3920.3,0.91,0.91
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2012-03-31,Q,,2012,1,2012,1,F,10-Q,201201,13,204,7,12,0000019617,3,6021,2012-05-10,2012-05-10,DE,"270 PARK AVE, 38TH FL",NEW YORK,NY,10017,212-270-6000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,,,,,,,,http://www.jpmorganchase.com,jpmcinvestorrelations@jpmchase.com,3806666000,2012-04-30,,,,,,,,,,,2013-05-08,29087.0,3035.0,26052.0,193.0,,,,,18878.0,,,,22106.0,6981.0,,,,,,,,,,,,,,,,,,6981.0,2057.0,4924.0,,,,,4924.0,,4924.0,,,4924.0,,4924.0,347.0,4577.0,1.2894,,,,1.2894,1.2894,1.31,1.2845,,,,1.2845,1.2845,1.31,-15.2539,3833.4,3818.8,6981.0,4924.0,,,2012-05-10,866528.0,759929.0,,,,,,,,,1626457.0,,,14213.0,,,517392.0,,,,59276.0,,,,,102826.0,693707.0,2320164.0,301060.0,1332660.0,,,,,,,,,,,146296.0,1780016.0,283129.0,,,,,,67750.0,,,350879.0,2130895.0,7800.0,4105.0,94070.0,91888.0,,11201.0,2645.0,,-38.0,181469.0,189269.0,2320164.0,3822.023,0.78,129993.0,2013-05-08,4924.0,1232.0,578.0,1810.0,-5492.0,-4475.0,,353.0,,10073.0,459.0,-2927.0,4266.0,,,-30.0,-34967.0,-11117.0,-46084.0,752.0,-45362.0,-2186.0,41219.0,39033.0,-216.0,,-216.0,-1024.0,-2441.0,35352.0,1525.0,,-4219.0,59602.0,55383.0,832.0,-1024.0,,1232.0,832.0,4266.0,,-1024.0,,-1024.0,3818.8,3833.4,1.2,1.19
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2012-06-30,Q,,2012,2,2012,2,F,10-Q,201202,13,204,7,12,0000019617,3,6021,2012-08-09,2012-08-09,DE,"270 PARK AVE, 38TH FL",NEW YORK,NY,10017,212-270-6000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,,,,,,,,http://www.jpmorganchase.com,jpmcinvestorrelations@jpmchase.com,3798754000,2012-07-31,,,,,,,,,,,2013-08-07,25133.0,2953.0,22180.0,191.0,,,,,14989.0,,,,18133.0,7000.0,,,,,,,,,,,,,,,,,,7000.0,2040.0,4960.0,,,,,4960.0,,4960.0,,,4960.0,,4960.0,326.0,4634.0,1.3022,,,,1.3022,1.3022,1.22,1.2983,,,,1.2983,1.2983,1.21,-11.1948,3820.5,3808.9,7000.0,4960.0,,,2012-08-09,847761.0,771719.0,,,,,,,,,1619480.0,,,14206.0,,,492804.0,,,,58062.0,,,,,105594.0,670666.0,2290146.0,312220.0,1323012.0,,,,,,,,,,,147061.0,1782293.0,261228.0,,,,,,55053.0,,,316281.0,2098574.0,7800.0,4105.0,94201.0,95518.0,,12286.0,2272.0,,-38.0,183772.0,191572.0,2290146.0,3796.837,0.78,133510.0,2013-08-07,9884.0,2449.0,2301.0,4750.0,-3813.0,28987.0,,2768.0,,9517.0,37459.0,-5844.0,46249.0,,,90.0,-64850.0,13636.0,-51214.0,-14838.0,-65962.0,-20980.0,47010.0,26030.0,-1653.0,,-1653.0,-2493.0,-17017.0,4867.0,110.0,,-14736.0,59602.0,44866.0,1441.0,-2493.0,,1217.0,609.0,41983.0,,-1469.0,,-1469.0,3808.9,3820.5,1.22,1.21
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2012-09-30,Q,,2012,3,2012,3,F,10-Q,201203,13,204,7,12,0000019617,3,6021,2012-11-08,2012-11-08,DE,"270 PARK AVE, 38TH FL",NEW YORK,NY,10017,212-270-6000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,,,,,,,,http://www.jpmorganchase.com,jpmcinvestorrelations@jpmchase.com,3801402000,2012-10-31,,,,,,,,,,,2013-11-01,27799.0,2653.0,25146.0,182.0,,,,,16978.0,,,,19813.0,7986.0,,,,,,,,,,,,,,,,,,7986.0,2278.0,5708.0,,,,,5708.0,,5708.0,,,5708.0,,5708.0,362.0,5346.0,1.5008,,,,1.5008,1.5008,1.41,1.4966,,,,1.4966,1.4966,1.4,-6.54,3813.9,3803.3,7986.0,5708.0,,,2012-11-08,886731.0,762112.0,,,,,,,,,1648843.0,,,14271.0,,,499427.0,,,,57899.0,,,,,100844.0,672441.0,2321284.0,312692.0,1342653.0,,,,,,,,,,,144933.0,1800278.0,263395.0,,,,,,57918.0,,,321313.0,2121591.0,9058.0,4105.0,94431.0,99888.0,,12177.0,4426.0,,-38.0,190635.0,199693.0,2321284.0,3799.558,0.906,141794.0,2013-11-01,15592.0,3743.0,3499.0,7242.0,761.0,-2763.0,,-2584.0,,15267.0,10681.0,-3925.0,29590.0,,,90.0,-65542.0,8680.0,-56862.0,-12949.0,-69721.0,-18840.0,49330.0,30490.0,-1653.0,1234.0,-419.0,-3716.0,7266.0,33621.0,251.0,,-6259.0,59602.0,53343.0,2023.0,-3716.0,,1294.0,582.0,-16659.0,,-1223.0,,-1223.0,3803.3,3813.9,1.41,1.4
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2012-12-31,Q,,2012,4,2012,4,F,10-Q,201204,13,204,7,12,0000019617,3,6021,2013-02-28,2013-02-28,DE,"270 PARK AVE, 38TH FL",NEW YORK,NY,10017,212-270-6000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,258965,,258965,,217055,PricewaterhouseCoopers LLP,Fair,http://www.jpmorganchase.com,jpmcinvestorrelations@jpmchase.com,3827467000,2013-01-31,James Dimon,"Chairman, Chief Executive Officer, Director",Frank J. Bisignano,Co-Chief Operating Officer,Marianne Lake,Executive Vice President and Chief Financial Officer,John J. Hogan,Chief Risk Officer,John L. Donnelly,Head of Human Resources,2015-02-24,26055.0,2402.0,23653.0,,,,,,17269.0,,,,19671.0,6384.0,,,,,,,,,,,,,,,,,,6950.0,1258.0,5692.0,,,,,5692.0,,5692.0,,,5692.0,,5692.0,372.0,5320.0,1.4948,,,,1.4948,1.4948,1.4,1.4891,,,,1.4891,1.4891,1.39,31.4282,3820.9,3806.7,6950.0,5692.0,,,2014-02-20,921861.0,772793.0,,,,,,,,,1694654.0,,,14519.0,,,490169.0,,,,58024.0,,,,,101775.0,664487.0,2359141.0,295470.0,1388833.0,,,,,,,,,,,131918.0,1816221.0,275660.0,,,,,,63191.0,,,338851.0,2155072.0,9058.0,4105.0,94604.0,104223.0,,12002.0,4102.0,,-21.0,195011.0,204069.0,2359141.0,3803.952,0.906,146045.0,2015-02-24,21284.0,5147.0,4950.0,10097.0,908.0,-5379.0,,-13069.0,,14851.0,-2689.0,-3613.0,25079.0,,,88.0,-97416.0,4964.0,-92452.0,-27461.0,-119825.0,-10202.0,35861.0,25659.0,-419.0,,-419.0,-5194.0,67661.0,87707.0,1160.0,,-5879.0,59602.0,53723.0,2545.0,-5194.0,,1404.0,522.0,-4511.0,,-1478.0,,-1478.0,3809.4,3822.2,1.39,1.4
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2013-03-31,Q,,2013,1,2013,1,F,10-Q,201301,13,204,7,12,0000019617,3,6021,2013-05-08,2013-05-08,DE,"270 PARK AVE, 38TH FL",NEW YORK,NY,10017,212-270-6000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,,,,,,,,http://www.jpmorganchase.com,jpmcinvestorrelations@jpmchase.com,3779676000,2013-04-30,,,,,,,,,,,2014-05-02,27554.0,2432.0,25122.0,152.0,,,,,15888.0,,,,18472.0,9082.0,,,,,,,,,,,,,,,,,,9082.0,2553.0,6529.0,,,,,6529.0,,6529.0,,,6529.0,,6529.0,398.0,6131.0,1.71,,,,1.71,1.71,1.61,1.6972,,,,1.6972,1.6972,1.59,-14.27,3847.0,3818.2,9082.0,6529.0,,,2013-05-08,952493.0,782314.0,,,,,,,,,1734807.0,,,14541.0,,,479802.0,,,,58098.0,,,,,102101.0,654542.0,2389349.0,307080.0,1395596.0,,,,,,,,,,,125726.0,1828402.0,295561.0,,,,,,58300.0,,,353861.0,2182263.0,9958.0,4105.0,93161.0,109402.0,,13010.0,3491.0,,-21.0,197128.0,207086.0,2389349.0,3789.778,0.996,148988.0,2014-05-02,6529.0,974.0,2570.0,3544.0,-12219.0,28255.0,,-2104.0,,-3537.0,10395.0,-504.0,19964.0,,,-37.0,-58054.0,268.0,-57786.0,2368.0,-55455.0,20231.0,11479.0,31710.0,-2578.0,878.0,-1700.0,-1242.0,-588.0,28180.0,-888.0,,-8199.0,53723.0,45524.0,641.0,-1242.0,,974.0,641.0,19964.0,,-1242.0,,-1242.0,3818.2,3847.0,1.61,1.59
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2013-06-30,Q,,2013,2,2013,2,F,10-Q,201302,13,204,7,12,0000019617,3,6021,2013-08-07,2013-08-07,DE,"270 PARK AVE,38TH FL",NEW YORK,NY,10017,212-270-6000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,,,,,,,,http://www.jpmorganchase.com,jpmcinvestorrelations@jpmchase.com,3764198000,2013-07-31,,,,,,,,,,,2014-08-04,27579.0,2368.0,25211.0,152.0,,,,,15761.0,,,,18281.0,9298.0,,,,,,,,,,,,,,,,,,9298.0,2802.0,6496.0,,,,,6496.0,,6496.0,,,6496.0,,6496.0,395.0,6101.0,1.7174,,,,1.7174,1.7174,1.61,1.7031,,,,1.7031,1.7031,1.6,1.8804,3814.3,3782.4,9298.0,6496.0,,,2013-08-07,994509.0,787764.0,,,,,,,,,1782273.0,,,14574.0,,,471883.0,,,,59343.0,,,,,111421.0,657221.0,2439494.0,315593.0,1414382.0,,,,,,,,,,,148593.0,1878568.0,296597.0,,,,,,55090.0,,,351687.0,2230255.0,11458.0,4105.0,93416.0,114216.0,,14071.0,136.0,,-21.0,197781.0,209239.0,2439494.0,3769.018,1.146,149896.0,2014-08-04,13025.0,2409.0,3425.0,5834.0,-17533.0,68142.0,,19768.0,,2821.0,73198.0,-3573.0,88484.0,,,-45.0,-146199.0,3520.0,-142679.0,479.0,-142245.0,23905.0,23831.0,47736.0,-3750.0,2376.0,-1374.0,-2727.0,-13527.0,30108.0,-856.0,,-24509.0,53723.0,29214.0,1227.0,-2727.0,,1435.0,586.0,68520.0,,-1485.0,,-1485.0,3782.4,3814.3,1.61,1.6
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2013-09-30,Q,,2013,3,2013,3,F,10-Q,201303,13,204,7,12,0000019617,3,6021,2013-11-01,2013-11-01,DE,"270 PARK AVE,38TH FL",NEW YORK,NY,10017,212-270-6000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,,,,,,,,http://www.jpmorganchase.com,investorrelations@jpmchase.com,3759189000,2013-09-30,,,,,,,,,,,2014-11-03,25408.0,2291.0,23117.0,140.0,,,,,22943.0,,,,25374.0,34.0,,,,,,,,,,,,,,,,,,34.0,414.0,-380.0,,,,,-380.0,,-380.0,,,-380.0,,-380.0,270.0,-650.0,-0.1009,,,,-0.1009,-0.1009,-0.17,-0.1009,,,,-0.1009,-0.1009,-0.17,9.61,3767.0,3767.0,34.0,-380.0,,,2013-11-01,1021373.0,777377.0,,,,,,,,,1798750.0,,,14876.0,,,478994.0,,,,59407.0,,,,,111282.0,664559.0,2463309.0,272469.0,1493385.0,,,,,,,,,,,148119.0,1913973.0,293808.0,,,,,,48858.0,,,342666.0,2256639.0,11158.0,4105.0,93555.0,112135.0,,14652.0,390.0,,-21.0,195512.0,206670.0,2463309.0,3759.189,1.116,147263.0,2014-11-03,12645.0,4060.0,3836.0,7896.0,-2502.0,84075.0,,17526.0,,-2605.0,96494.0,-2168.0,114867.0,,,-62.0,-189722.0,5707.0,-184015.0,-5024.0,-189101.0,16773.0,-19496.0,-2723.0,-4490.0,2073.0,-2417.0,-4274.0,60657.0,51243.0,-68.0,,-23059.0,53723.0,30664.0,1734.0,-4274.0,,1651.0,507.0,26383.0,,-1547.0,,-1547.0,3767.0,3767.0,-0.17,-0.17
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2013-12-31,Q,,2013,4,2013,4,F,10-Q,201304,13,204,7,12,0000019617,3,6021,2014-02-20,2014-02-19,DE,"270 PARK AVE,38TH FL",NEW YORK,NY,10017,2122706000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,251196,,251196,,207543,PricewaterhouseCoopers LLP,Fair,www.jpmorganchase.com,JPMCinvestorrelations@jpmchase.com,3786825000,2014-01-31,James Dimon,"Chairman, Chief Executive Officer & Director",Marianne Lake,Executive Vice President and Chief Financial Officer,Mark W. O¿Donovan,Managing Director and Corporate Controller,Linda B. Bammann,Director,James A. Bell,Director,2016-02-23,26176.0,2259.0,23917.0,,,,,,16100.0,,,,18359.0,7817.0,,,,,,,,,,,,,,,,,,8261.0,3020.0,5241.0,,,,,5241.0,,5241.0,,,5241.0,,5241.0,266.0,4975.0,1.4022,,,,1.4022,1.4022,1.31,1.3891,,,,1.3891,1.3891,1.3,2.4457,3797.1,3762.1,8261.0,5241.0,,,2015-02-24,978602.0,787314.0,,,,,,,,,1765916.0,,,14891.0,,,465468.0,,,,59313.0,,,,,110101.0,649773.0,2415689.0,239011.0,1482256.0,,,,,,,,,,,137744.0,1859011.0,295883.0,,,,,,49617.0,,,345500.0,2204511.0,11158.0,4105.0,93828.0,115756.0,,14847.0,1199.0,,-21.0,200020.0,211178.0,2415689.0,3756.108,1.115,151865.0,2016-02-23,17886.0,5306.0,9916.0,15222.0,-4702.0,89110.0,,-5750.0,,-1684.0,76974.0,-2129.0,107953.0,,,,-146637.0,8652.0,-137985.0,-12516.0,-150501.0,23049.0,-56083.0,-33034.0,-4789.0,2073.0,-2716.0,-6056.0,70130.0,28324.0,272.0,,-13952.0,53723.0,39771.0,,-6056.0,,1246.0,,-6914.0,,-1782.0,,-1782.0,3782.4,3814.9,1.33,1.32
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2014-03-31,Q,,2014,1,2014,1,F,10-Q,201401,13,204,7,12,0000019617,3,6021,2014-05-02,2014-05-02,DE,"270 PARK AVE,38TH FL",NEW YORK,NY,10017,2122706000,212-270-1648,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,,,,,,,,www.jpmorganchase.com,JPMCinvestorrelations@jpmchase.com,3784713000,2014-03-31,,,,,,,,,,,2015-05-05,25341.0,2126.0,23215.0,,,,,,15486.0,,,,17612.0,7729.0,,,,,,,,,,,,,,,,,,7729.0,2460.0,5269.0,,,,,5269.0,,5269.0,,,5269.0,,5269.0,376.0,4893.0,1.3913,,,,1.3913,1.3913,1.29,1.378,,,,1.378,1.378,1.28,1.208,3823.6,3787.2,7729.0,5269.0,,,2014-05-02,1039224.0,788246.0,,,,,,,,,1827470.0,,,14919.0,,,473871.0,,,,58106.0,,,,,102620.0,649516.0,2476986.0,278267.0,1485204.0,,,,,,,,,,,140609.0,1904080.0,306463.0,,,,,,46788.0,,,353251.0,2257331.0,15083.0,4105.0,92623.0,119318.0,,13729.0,2276.0,,-21.0,204572.0,219655.0,2476986.0,3784.713,1.508,161549.0,2015-05-05,5269.0,1208.0,4270.0,5478.0,-5118.0,4010.0,,2271.0,,632.0,1795.0,2125.0,14667.0,,,,-73572.0,4606.0,-68966.0,556.0,-68410.0,5064.0,42749.0,47813.0,-386.0,3895.0,3509.0,-1554.0,-9450.0,40318.0,-25.0,,-13450.0,39771.0,26321.0,618.0,-1554.0,,1208.0,618.0,14667.0,,-1554.0,,-1554.0,3787.2,3823.6,1.29,1.28
CHL,JPM,JPMORGAN CHASE,J P Morgan Chase & Co,NYSE,USD,2014-06-30,Q,,2014,2,2014,2,F,10-Q,201402,13,204,7,12,0000019617,3,6021,2014-08-04,2014-08-04,DE,"270 PARK AVE,38TH FL",NEW YORK,NY,10017,2122706000,302-655-5049,270 PARK AVENUE,NEW YORK,NY,10017,UNITED STATES,X1,,,,,,,,,www.jpmorganchase.com,JPMCinvestorrelations@jpmchase.com,3761281000,2014-06-30,,,,,,,,,,,2015-08-03,26741.0,2063.0,24678.0,,,,,,16123.0,,,,18186.0,8555.0,,,,,,,,,,,,,,,,,,8555.0,2575.0,5980.0,,,,,5980.0,,5980.0,,,5980.0,,5980.0,412.0,5568.0,1.5818,,,,1.5818,1.5818,1.47,1.5685,,,,1.5685,1.5685,1.46,-1.75,3812.5,3780.6,8555.0,5980.0,,,2014-08-04,1062124.0,808753.0,,,,,,,,,1870877.0,,,15216.0,,,475885.0,,,,57796.0,,,,,100562.0,649459.0,2520336.0,280365.0,1523636.0,,,,,,,,,,,138656.0,1942657.0,304642.0,,,,,,45723.0,,,350365.0,2293022.0,18463.0,4105.0,92879.0,123497.0,,15047.0,3438.0,,-21.0,208851.0,227314.0,2520336.0,3761.281,1.846,169518.0,2015-08-03,11249.0,2426.0,5182.0,7608.0,-8888.0,-14764.0,,1733.0,,9148.0,-12771.0,4210.0,10296.0,,,-19.0,-79285.0,-2648.0,-81933.0,-15986.0,-97938.0,-159.0,46483.0,46324.0,-1761.0,7249.0,5488.0,-3360.0,26984.0,75436.0,-42.0,,-12248.0,39771.0,27523.0,1142.0,-3360.0,,1218.0,524.0,-4371.0,,-1806.0,,-1806.0,3780.6,3812.5,1.47,1.46
